user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,order_id,class
norway22116,Variables and Operations,Coding,second_in_days,0,,,,2023-03-17 11:17:25.402,,1,OBJ2100
norway22116,Variables and Operations,Coding,second_in_days,0,,,,2023-03-17 11:17:25.402,,2,OBJ2100
norway22116,Variables and Operations,Coding,second_in_days,1,,,,2023-03-17 11:17:25.402,,3,OBJ2100
norway22116,Variables and Operations,Coding,rectangle_perimeter,1,,,,2023-03-17 11:18:05.468,,4,OBJ2100
norway22102,Variables and Operations,Coding,second_in_days,0,,,,2023-03-17 11:18:49.719,,5,OBJ2000
norway22102,Variables and Operations,Coding,second_in_days,-1,,,,2023-03-17 11:18:49.720,,6,OBJ2000
norway22116,Exception handling,Challenges,JDecInc2,0,6,0.17,"0,0,0,0,0,1",2023-03-17 11:21:45.689,2023-03-17 11:27:32.394,7,OBJ2100
norway22116,Exception handling,Challenges,JDecInc2,-1,6,0.17,"0,0,0,0,0,1",2023-03-17 11:21:45.690,2023-03-17 11:27:32.395,8,OBJ2100
norway22102,Variables and Operations,Challenges,JDecInc3,0,5,0.2,"0,0,0,0,1",2023-03-17 11:24:41.968,2023-03-17 11:27:53.242,9,OBJ2000
norway22116,Variables and Operations,Challenges,JDecInc3,0,4,0.25,"0,0,0,1",2023-03-17 11:27:43.66,2023-03-17 11:28:16.458,10,OBJ2100
norway22116,Variables and Operations,Challenges,FahrenheitToCelsius,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 11:28:27.078,2023-03-17 11:29:19.355,11,OBJ2100
norway22116,Variables and Operations,Challenges,DisplayTime2,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-17 11:29:50,2023-03-17 11:30:41.855,12,OBJ2100
norway22115,If-Else,Challenges,JIfElseWages2,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 11:30:40.054,2023-03-17 13:03:13.608,13,OBJ2100
norway22113,Variables and Operations,Coding,second_in_days,1,,,,2023-03-17 11:33:04.718,,14,OBJ2100
norway22116,Strings,Challenges,JEscapeChar2,0,3,0.33,"0,0,1",2023-03-17 11:34:03.738,2023-03-17 11:34:22.475,15,OBJ2100
norway22113,Variables and Operations,Coding,rectangle_perimeter,0,,,,2023-03-17 11:34:15.374,,16,OBJ2100
norway22113,Variables and Operations,Coding,rectangle_perimeter,0,,,,2023-03-17 11:34:15.374,,17,OBJ2100
norway22113,Variables and Operations,Coding,rectangle_perimeter,0,,,,2023-03-17 11:34:15.374,,18,OBJ2100
norway22113,Variables and Operations,Coding,rectangle_perimeter,0,,,,2023-03-17 11:34:15.374,,19,OBJ2100
norway22113,Variables and Operations,Coding,rectangle_perimeter,0,,,,2023-03-17 11:34:15.374,,20,OBJ2100
norway22113,Variables and Operations,Coding,rectangle_perimeter,1,,,,2023-03-17 11:34:15.374,,21,OBJ2100
norway22116,Strings,Challenges,Initials2,0,3,0.33,"0,0,1",2023-03-17 11:34:57.521,2023-03-17 11:35:23.847,22,OBJ2100
norway22116,Strings,Challenges,Initials3,0,7,0.14,"0,0,0,0,0,0,1",2023-03-17 11:35:23.287,2023-03-17 11:36:04.528,23,OBJ2100
norway22113,Variables and Operations,Coding,days_to_week_conversion,0,,,,2023-03-17 11:36:02.121,,24,OBJ2100
norway22113,Variables and Operations,Coding,days_to_week_conversion,1,,,,2023-03-17 11:36:02.121,,25,OBJ2100
norway22116,Strings,Challenges,StringAddition2,0,3,0.33,"0,0,1",2023-03-17 11:36:05.198,2023-03-17 11:36:34.333,26,OBJ2100
norway22116,Strings,Challenges,JEscapeChar3,0,11,0,"0,0,0,0,0,0,0,0,0,0,0",2023-03-17 11:36:35.794,#N/A,27,OBJ2100
norway22116,Strings,Challenges,JEscapeChar3,-1,11,0,"0,0,0,0,0,0,0,0,0,0,0",2023-03-17 11:36:35.795,#N/A,28,OBJ2100
norway22113,Variables and Operations,Coding,percentage_correctness,0,,,,2023-03-17 11:37:06.375,,29,OBJ2100
norway22113,Variables and Operations,Coding,percentage_correctness,1,,,,2023-03-17 11:37:06.375,,30,OBJ2100
norway22115,Variables and Operations,Challenges,JDecInc2,0,2,0.5,"0,1",2023-03-17 11:37:23.767,2023-03-17 11:37:51.897,31,OBJ2100
norway22115,Variables and Operations,Challenges,JDecInc3,0,2,0.5,"0,1",2023-03-17 11:38:01.354,2023-03-17 11:38:11.7,32,OBJ2100
norway22115,Variables and Operations,Challenges,FahrenheitToCelsius,0,3,0.33,"0,0,1",2023-03-17 11:38:11.419,2023-03-17 11:38:40.842,33,OBJ2100
norway22113,Variables and Operations,Coding,compute_average,1,,,,2023-03-17 11:38:19.599,,34,OBJ2100
norway22113,Variables and Operations,Coding,compute_average,-1,,,,2023-03-17 11:38:19.600,,35,OBJ2100
norway22115,Variables and Operations,Challenges,DisplayTime2,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-17 11:38:41.112,2023-03-17 11:40:09.02,36,OBJ2100
norway22102,Variables and Operations,Challenges,FahrenheitToCelsius,0,2,0.5,"0,1",2023-03-17 11:39:04.788,2023-03-17 11:41:55.868,37,OBJ2000
norway22115,Variables and Operations,Challenges,VendingMachine2,0,5,0.2,"0,0,0,0,1",2023-03-17 11:39:08.704,2023-03-17 11:40:45.56,38,OBJ2100
norway22116,Variables and Operations,Challenges,VendingMachine2,0,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-17 11:39:44.894,2023-03-17 11:41:03.037,39,OBJ2100
norway22116,Variables and Operations,Challenges,VendingMachine2,-1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-17 11:39:44.895,2023-03-17 11:41:03.038,40,OBJ2100
norway22113,Variables and Operations,Challenges,JDecInc2,0,2,0.5,"0,1",2023-03-17 11:40:06.702,2023-03-17 11:40:24.064,41,OBJ2100
norway22113,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-17 11:40:41.087,2023-03-17 11:40:50.317,42,OBJ2100
norway22115,Variables and Operations,Challenges,BmiCalculator2,0,3,0.33,"0,0,1",2023-03-17 11:40:46.249,2023-03-17 11:41:06.464,43,OBJ2100
norway22113,Variables and Operations,Challenges,FahrenheitToCelsius,0,3,0.33,"0,0,1",2023-03-17 11:40:52.586,2023-03-17 11:41:16.094,44,OBJ2100
norway22115,Variables and Operations,Challenges,PythagoreanTheorem2,0,4,0.25,"0,0,0,1",2023-03-17 11:41:05.486,2023-03-17 11:41:35.944,45,OBJ2100
norway22115,Variables and Operations,Challenges,PythagoreanTheorem2,-1,4,0.25,"0,0,0,1",2023-03-17 11:41:05.487,2023-03-17 11:41:35.945,46,OBJ2100
norway22113,Variables and Operations,Challenges,DisplayTime2,0,5,0.2,"0,0,0,0,1",2023-03-17 11:41:17.769,2023-03-17 11:42:59.226,47,OBJ2100
norway22102,Variables and Operations,Challenges,DisplayTime2,0,4,0.25,"0,0,0,1",2023-03-17 11:42:06.427,2023-03-17 11:55:26.123,48,OBJ2000
norway22115,Variables and Operations,Coding,second_in_days,0,,,,2023-03-17 11:42:32.46,,49,OBJ2100
norway22115,Variables and Operations,Coding,second_in_days,0,,,,2023-03-17 11:42:32.46,,50,OBJ2100
norway22115,Variables and Operations,Coding,second_in_days,1,,,,2023-03-17 11:42:32.46,,51,OBJ2100
norway22113,Variables and Operations,Challenges,VendingMachine2,0,4,0.25,"0,0,0,1",2023-03-17 11:42:59.334,2023-03-17 11:43:25.622,52,OBJ2100
norway22113,Variables and Operations,Challenges,BmiCalculator2,0,4,0.25,"0,0,0,1",2023-03-17 11:43:26.163,2023-03-17 11:43:52.788,53,OBJ2100
norway22115,Variables and Operations,Coding,rectangle_perimeter,1,,,,2023-03-17 11:43:43.561,,54,OBJ2100
norway22113,Variables and Operations,Challenges,PythagoreanTheorem2,0,3,0.33,"0,0,1",2023-03-17 11:43:55.22,2023-03-17 11:44:12.701,55,OBJ2100
norway22113,Variables and Operations,Challenges,PythagoreanTheorem2,-1,3,0.33,"0,0,1",2023-03-17 11:43:55.23,2023-03-17 11:44:12.702,56,OBJ2100
norway22115,Variables and Operations,Coding,days_to_week_conversion,1,,,,2023-03-17 11:44:21.24,,57,OBJ2100
norway22113,Strings,Coding,first_half,0,,,,2023-03-17 11:44:36.317,,58,OBJ2100
norway22113,Strings,Coding,first_half,1,,,,2023-03-17 11:44:36.317,,59,OBJ2100
norway22115,Variables and Operations,Coding,percentage_correctness,1,,,,2023-03-17 11:44:40.346,,60,OBJ2100
norway22115,Variables and Operations,Coding,compute_average,1,,,,2023-03-17 11:44:56.689,,61,OBJ2100
norway22115,Variables and Operations,Coding,compute_average,-1,,,,2023-03-17 11:44:56.690,,62,OBJ2100
norway22115,Strings,Challenges,Initials2,0,5,0.2,"0,0,0,0,1",2023-03-17 11:45:44.349,2023-03-17 11:46:44.985,63,OBJ2100
norway22113,Strings,Coding,non_start,0,,,,2023-03-17 11:45:46.019,,64,OBJ2100
norway22113,Strings,Coding,non_start,0,,,,2023-03-17 11:45:46.019,,65,OBJ2100
norway22113,Strings,Coding,non_start,1,,,,2023-03-17 11:45:46.019,,66,OBJ2100
norway22115,Strings,Coding,first_half,1,,,,2023-03-17 11:46:13.962,,67,OBJ2100
norway22115,Strings,Challenges,Initials3,0,2,0.5,"0,1",2023-03-17 11:46:45.334,2023-03-17 11:46:58.063,68,OBJ2100
norway22113,Strings,Coding,make_out_word,1,,,,2023-03-17 11:46:55.054,,69,OBJ2100
norway22115,Strings,Challenges,StringAddition2,0,6,0.17,"0,0,0,0,0,1",2023-03-17 11:46:57.85,2023-03-17 11:47:21.501,70,OBJ2100
norway22115,Strings,Challenges,JEscapeChar2,0,4,0.25,"0,0,0,1",2023-03-17 11:47:21.904,2023-03-17 11:47:38.522,71,OBJ2100
norway22113,Strings,Coding,repeat_last_char,0,,,,2023-03-17 11:47:29.959,,72,OBJ2100
norway22113,Strings,Coding,repeat_last_char,0,,,,2023-03-17 11:47:29.959,,73,OBJ2100
norway22113,Strings,Coding,repeat_last_char,0,,,,2023-03-17 11:47:29.959,,74,OBJ2100
norway22113,Strings,Coding,repeat_last_char,1,,,,2023-03-17 11:47:29.959,,75,OBJ2100
norway22115,Strings,Challenges,JEscapeChar3,0,6,0.17,"0,0,0,0,0,1",2023-03-17 11:47:39.082,2023-03-17 11:48:18.258,76,OBJ2100
norway22115,Strings,Challenges,JStringEqual2,0,4,0.25,"0,0,0,1",2023-03-17 11:48:18.728,2023-03-17 11:48:50.741,77,OBJ2100
norway22115,Strings,Challenges,JCharAt2,0,3,0.33,"0,0,1",2023-03-17 11:48:50.367,2023-03-17 11:49:03.105,78,OBJ2100
norway22115,Strings,Challenges,JCharAt2,-1,3,0.33,"0,0,1",2023-03-17 11:48:50.368,2023-03-17 11:49:03.106,79,OBJ2100
norway22115,Strings,Coding,non_start,1,,,,2023-03-17 11:49:31.836,,80,OBJ2100
norway22115,Strings,Coding,make_out_word,1,,,,2023-03-17 11:49:54.695,,81,OBJ2100
norway22113,Strings,Coding,first_last_swap,0,,,,2023-03-17 11:50:00.637,,82,OBJ2100
norway22113,Strings,Coding,first_last_swap,0,,,,2023-03-17 11:50:00.637,,83,OBJ2100
norway22113,Strings,Coding,first_last_swap,0,,,,2023-03-17 11:50:00.637,,84,OBJ2100
norway22113,Strings,Coding,first_last_swap,0,,,,2023-03-17 11:50:00.637,,85,OBJ2100
norway22113,Strings,Coding,first_last_swap,1,,,,2023-03-17 11:50:00.637,,86,OBJ2100
norway22115,Strings,Coding,repeat_last_char,1,,,,2023-03-17 11:50:11.376,,87,OBJ2100
norway22115,Strings,Coding,first_last_swap,1,,,,2023-03-17 11:50:27.18,,88,OBJ2100
norway22115,Strings,Coding,end_characters,1,,,,2023-03-17 11:50:41.463,,89,OBJ2100
norway22115,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:51:04.025,,90,OBJ2100
norway22115,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,,,,2023-03-17 11:51:04.025,,91,OBJ2100
norway22115,Strings,Coding,is_is_substring_or_ not_is_not_substring,-1,,,,2023-03-17 11:51:04.026,,92,OBJ2100
norway22115,Objects and Classes,Challenges,PointTester2,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-17 11:52:19.262,2023-03-17 11:53:02.444,93,OBJ2100
norway22113,Strings,Coding,end_characters,0,,,,2023-03-17 11:52:27.859,,94,OBJ2100
norway22113,Strings,Coding,end_characters,0,,,,2023-03-17 11:52:27.859,,95,OBJ2100
norway22113,Strings,Coding,end_characters,0,,,,2023-03-17 11:52:27.859,,96,OBJ2100
norway22113,Strings,Coding,end_characters,0,,,,2023-03-17 11:52:27.859,,97,OBJ2100
norway22113,Strings,Coding,end_characters,1,,,,2023-03-17 11:52:27.859,,98,OBJ2100
norway22115,Objects and Classes,Challenges,TVTester2,0,5,0.2,"0,0,0,0,1",2023-03-17 11:53:02.553,2023-03-17 11:54:14.75,99,OBJ2100
norway22115,Objects and Classes,Challenges,Transactions2,1,1,1,1,2023-03-17 11:54:13.495,2023-03-17 11:54:28.622,100,OBJ2100
norway22115,Objects and Classes,Challenges,LoanTester2,0,6,0.17,"0,0,0,0,0,1",2023-03-17 11:54:28.88,2023-03-17 11:55:37.178,101,OBJ2100
norway22115,Objects and Classes,Challenges,LoanTester2,-1,6,0.17,"0,0,0,0,0,1",2023-03-17 11:54:28.89,2023-03-17 11:55:37.179,102,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,103,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,104,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,105,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,106,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,107,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,108,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,109,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,110,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,111,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,112,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,113,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,,,,2023-03-17 11:55:13.382,,114,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,,,,2023-03-17 11:55:13.382,,115,OBJ2100
norway22113,Strings,Coding,is_is_substring_or_ not_is_not_substring,-1,,,,2023-03-17 11:55:13.383,,116,OBJ2100
norway22102,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-17 11:55:54.107,2023-03-17 11:58:18.628,117,OBJ2000
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,118,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,119,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,120,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,121,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,122,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,123,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,124,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,0,,,,2023-03-17 11:55:58.445,,125,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_1,1,,,,2023-03-17 11:55:58.445,,126,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_2,0,,,,2023-03-17 12:01:45.145,,127,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_2,1,,,,2023-03-17 12:01:45.145,,128,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_3,0,,,,2023-03-17 12:02:56.226,,129,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_3,1,,,,2023-03-17 12:02:56.226,,130,OBJ2100
norway22114,Variables and Operations,Challenges,JDecInc2,1,1,1,1,2023-03-17 12:02:58.935,2023-03-17 12:58:25.588,131,OBJ2000
norway22113,Strings,Challenges,Initials2,0,4,0.25,"0,0,0,1",2023-03-17 12:03:51.364,2023-03-17 12:04:19.947,132,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,133,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,134,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,135,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,136,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,137,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,138,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,139,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,140,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,141,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,142,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,143,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,144,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,145,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,146,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,147,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,148,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,149,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,150,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,151,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,152,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,153,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,154,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,155,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,156,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,157,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,158,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,159,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,160,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,161,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,162,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,163,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,164,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,165,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,166,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,167,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,168,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,169,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,170,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,171,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,172,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,173,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,0,,,,2023-03-17 12:04:16.583,,174,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,1,,,,2023-03-17 12:04:16.583,,175,OBJ2100
norway22115,Objects and Classes,Coding,object_classes_4,-1,,,,2023-03-17 12:04:16.584,,176,OBJ2100
norway22113,Strings,Challenges,Initials3,1,1,1,1,2023-03-17 12:04:20.986,2023-03-17 12:04:38.812,177,OBJ2100
norway22113,Strings,Challenges,StringAddition2,0,4,0.25,"0,0,0,1",2023-03-17 12:04:39.268,2023-03-17 12:05:33.926,178,OBJ2100
norway22113,Strings,Challenges,JEscapeChar2,0,2,0.5,"0,1",2023-03-17 12:05:35.664,2023-03-17 12:05:46.058,179,OBJ2100
norway22113,Strings,Challenges,JEscapeChar3,0,4,0.25,"0,0,0,1",2023-03-17 12:06:06.607,2023-03-17 12:06:25.992,180,OBJ2100
norway22113,Strings,Challenges,JStringEqual2,0,2,0.5,"0,1",2023-03-17 12:06:25.859,2023-03-17 12:06:39.789,181,OBJ2100
norway22113,Strings,Challenges,JCharAt2,0,6,0.17,"0,0,0,0,0,1",2023-03-17 12:06:47.397,2023-03-17 12:07:16.997,182,OBJ2100
norway22113,Strings,Challenges,JCharAt2,-1,6,0.17,"0,0,0,0,0,1",2023-03-17 12:06:47.398,2023-03-17 12:07:16.998,183,OBJ2100
norway22113,Boolean Expressions,Coding,love6,0,,,,2023-03-17 12:07:41.852,,184,OBJ2100
norway22113,Boolean Expressions,Coding,love6,0,,,,2023-03-17 12:07:41.852,,185,OBJ2100
norway22113,Boolean Expressions,Coding,love6,1,,,,2023-03-17 12:07:41.852,,186,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,0,,,,2023-03-17 12:10:20.996,,187,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,0,,,,2023-03-17 12:10:20.996,,188,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,0,,,,2023-03-17 12:10:20.996,,189,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,0,,,,2023-03-17 12:10:20.996,,190,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,0,,,,2023-03-17 12:10:20.996,,191,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,0,,,,2023-03-17 12:10:20.996,,192,OBJ2100
norway22113,Boolean Expressions,Coding,is_special,1,,,,2023-03-17 12:10:20.996,,193,OBJ2100
norway22113,Boolean Expressions,Coding,check_start_end_character,1,,,,2023-03-17 12:13:52.263,,194,OBJ2100
norway22115,ArrayLists,Challenges,JVocabulary2,0,3,0.33,"0,0,1",2023-03-17 12:14:46.891,2023-03-17 12:15:21.076,195,OBJ2100
norway22115,ArrayLists,Challenges,JVocabulary2,-1,3,0.33,"0,0,1",2023-03-17 12:14:46.892,2023-03-17 12:15:21.077,196,OBJ2100
norway22115,ArrayLists,Coding,array_lst_1,0,,,,2023-03-17 12:15:21.726,,197,OBJ2100
norway22115,ArrayLists,Coding,array_lst_1,0,,,,2023-03-17 12:15:21.726,,198,OBJ2100
norway22115,ArrayLists,Coding,array_lst_1,0,,,,2023-03-17 12:15:21.726,,199,OBJ2100
norway22115,ArrayLists,Coding,array_lst_1,0,,,,2023-03-17 12:15:21.726,,200,OBJ2100
norway22115,ArrayLists,Coding,array_lst_1,1,,,,2023-03-17 12:15:21.726,,201,OBJ2100
norway22115,ArrayLists,Coding,array_lst_1,-1,,,,2023-03-17 12:15:21.727,,202,OBJ2100
norway22113,Boolean Expressions,Coding,squirrel_play,0,,,,2023-03-17 12:15:22.726,,203,OBJ2100
norway22113,Boolean Expressions,Coding,squirrel_play,0,,,,2023-03-17 12:15:22.726,,204,OBJ2100
norway22113,Boolean Expressions,Coding,squirrel_play,0,,,,2023-03-17 12:15:22.726,,205,OBJ2100
norway22113,Boolean Expressions,Coding,squirrel_play,0,,,,2023-03-17 12:15:22.726,,206,OBJ2100
norway22113,Boolean Expressions,Coding,squirrel_play,1,,,,2023-03-17 12:15:22.726,,207,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,0,,,,2023-03-17 12:16:06.241,,208,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,0,,,,2023-03-17 12:16:06.241,,209,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,0,,,,2023-03-17 12:16:06.241,,210,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,,,,2023-03-17 12:16:06.241,,211,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,212,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,213,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,214,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,215,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,216,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,217,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,218,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,219,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,220,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,221,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,222,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,223,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,224,OBJ2100
norway22115,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,,,,2023-03-17 12:16:39.5,,225,OBJ2100
